,360ONE,3MINDIA,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ABREL,ABSLAMC,ACC,ACE,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AFFLE,AIAENG,AJANTPHARM,AKZOINDIA,ALKEM,ALKYLAMINE,ALOKINDS,AMBER,AMBUJACEM,ANANDRATHI,ANANTRAJ,ANGELONE,APARINDS,APLAPOLLO,APLLTD,APOLLOHOSP,APOLLOTYRE,APTUS,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTERDM,ASTRAL,ASTRAZEN,ATGL,ATUL,AUBANK,AUROPHARMA,AWL,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BALRAMCHIN,BANDHANBNK,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BAYERCROP,BDL,BEL,BEML,BERGEPAINT,BHARATFORG,BHEL,BLS,BSE,DMART,MAHABANK,ENGINERSIN,ERIS,ESCORTS,ETERNAL,EXIDEIND,FACT,FEDERALBNK,FINCABLES,FINPIPE,FIVESTAR,FLUOROCHEM,FORCEMOT,FORTIS,FSL,GAIL,GESHIP,GICRE,GILLETTE,GLAND,GLAXO,GLENMARK,GMDCLTD,GMRAIRPORT,GODFRYPHLP,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GPIL,GRANULES,GRAPHITE,GRASIM,GRAVITA,GRSE,GSPL,GUJGASLTD,GVT&D,MEDANTA,NYKAA
FSL,0.19196028243875599,0.14177066435416963,0.3058561989206443,0.0884749065864447,0.17245419507216483,0.10059546388166467,0.25611129048686737,0.11090736603863212,0.2808880164849968,0.27947536511004667,0.2378237423838005,0.22721062562724262,0.24659932834729056,0.1771782953734303,0.1594004102316515,0.214864362890066,0.18694618200433852,0.33049771212629725,0.16141208561565018,0.1309573497174204,0.20334377954300725,0.1646760414732747,0.2526194853599085,0.23552920189008264,0.21161916732987762,0.2098673632816241,0.11897861646545854,0.351990209235775,0.28500603151240816,0.13039035263234308,0.20567064982248887,0.26446901421528957,0.1298579146217005,0.18081876874200872,0.18444684662668862,0.1838337577258909,0.1981287078759661,0.16809394323165755,0.11791688715497234,0.22703852040074837,0.16016679239028928,0.14968230160902796,0.2268811064003424,0.15211348086530702,0.20687859164174507,0.16839253068177656,0.14949078780399983,0.176134848911987,0.12885877603893547,0.17018511534013092,0.13589917027380768,0.1560648346354085,0.23455355165124786,0.2756468369631645,0.28004125320587486,0.22306312351417956,0.18134987291269444,0.22496461780577667,0.15178281176138145,0.22226275746687313,0.2922349749602714,0.28034003859073786,0.1516695920487552,0.22531986841469284,0.2960562449382703,0.33425010689622403,0.21619300576864947,0.11010819645999105,0.25421078534315467,0.30273188829363784,0.21171708273590453,0.22788037165151315,0.21343894952817816,0.23850275281457473,0.2584181835498816,0.19966401178876772,0.2119548840090065,0.2580520186656942,0.13265102658776387,0.13278526109746214,0.1616802503246309,0.1884302379131951,1.0,0.3198108223673108,0.2489915041788944,0.2897425887441649,0.16950970327968456,0.10969567859792623,0.17734970144325463,0.19468101404261823,0.30564656818696306,0.26129030074102333,0.11610823850160913,0.25332470302939747,0.12971359802186105,0.18642486467573485,0.270498525301301,0.11155769592552019,0.276108501473516,0.309198195583959,0.23990277942376062,0.29824459057454283,0.24664923718306198,0.19096296778026695,0.28918844568630026,0.20958250974605425,0.11654494654648868,0.16961741857983584
GAIL,0.24997467298631623,0.1724665094124793,0.3851478573615177,0.2220157116769388,0.38244049763238985,0.15320986906451492,0.4507509851947629,0.16542260767632236,0.4039557255970348,0.3851571067118259,0.4517180876078749,0.3139913552406678,0.3613764481554734,0.29782983751788783,0.3386422806668852,0.40205332036950625,0.3155344091461005,0.33852115104450425,0.16241965714468481,0.1664153951021397,0.18541053884778552,0.24354366128928562,0.2478731867662785,0.2661241114555349,0.2878590894237881,0.4035847981589937,0.1491555288639278,0.3890671584678222,0.35256964397078844,0.220619521202394,0.3208623779231568,0.22115074379585065,0.19625634203703812,0.3373858285002329,0.2788683815845679,0.2225146455122895,0.4336677355153882,0.15826608947297552,0.22086607662250188,0.3118963475368088,0.16539401459014585,0.3289877808211297,0.30051843848568355,0.11959903434650888,0.3033362699064668,0.290262218758293,0.30212268155695443,0.2555959862400699,0.2584543178464669,0.1753574552735972,0.22733461849327927,0.27387768364502196,0.38148525088274016,0.348934974339044,0.5011251650935772,0.40767083006168775,0.2943491365505425,0.2117508743539452,0.1955735442443317,0.3541145736296212,0.5783533495522702,0.435555769904789,0.21603590156837335,0.45102532550730823,0.572272132013688,0.33065717089216806,0.2695751572376015,0.08261929213525653,0.4438123235194322,0.49049090024766934,0.19855456463118595,0.30871493079029455,0.18522549762680984,0.49784164855295615,0.33699304204963687,0.3424234314333004,0.3114925387378513,0.318344231476172,0.20521209589729517,0.2609944089412481,0.2461418016921714,0.22242039587596035,0.3198108223673108,1.0,0.3373168206325071,0.34801504020444024,0.1476593282996205,0.1639247278851763,0.2077113374545942,0.28968849497240495,0.4041202104747429,0.48420432983094497,0.19392976437506898,0.2701936004626228,0.14331689637213152,0.16405844034537478,0.4697450694942997,0.07020954807623005,0.3757869338928565,0.36307353683475635,0.3064791747808978,0.24992717197740877,0.30159535722086445,0.3116178338345982,0.4799842138091127,0.2055006611604461,0.22969566595380259,0.1999678245182882
GESHIP,0.17920877014276176,0.20646298151797587,0.2459962908375087,0.12763926367810138,0.265867997463484,0.09250653776275543,0.27793312407508597,0.14601623014761247,0.2580191295855182,0.2776026519098051,0.29829346215075603,0.3023553756149935,0.18929419853173252,0.22584876958189873,0.21926302373483034,0.2459742752261989,0.22341858713938642,0.2667502927978288,0.1591899843039462,0.18464735576469238,0.19709034350697405,0.14759524074292169,0.20946127367238426,0.22466316640420947,0.14559886161226376,0.3237964290819551,0.1500365810895415,0.3281931930476906,0.23178729631686606,0.21120608949240194,0.18045630594251968,0.21021190780360993,0.1628484920372061,0.2182340941192003,0.23877012676743953,0.20157446103923732,0.278154985897657,0.18240127389664748,0.1367672516383389,0.2228973028615821,0.11130562510958747,0.21246159924946872,0.21025951196862486,0.11345680383537347,0.2097645529060774,0.23235865003452572,0.18439996961350538,0.2048540089419011,0.1675948717815287,0.13681602734052387,0.12117609051060634,0.2153107028617585,0.3037379849864985,0.2591366739923908,0.27427569677209346,0.2452392406182805,0.2569813121373119,0.25025141073380275,0.2011341692004339,0.2864929994061167,0.3845660214766624,0.325193222741893,0.16638468610961207,0.3305762610335229,0.3606795684801529,0.27037971193330945,0.19361366023067908,0.12974198831595318,0.3104566159458151,0.31700556702099925,0.1790749098113519,0.2381308281815215,0.19930152994615766,0.28583318943447306,0.24009512441034056,0.23937036546328505,0.18576525575005023,0.2593713194029062,0.1379225487670197,0.18174400290858023,0.23906830533140383,0.2159386417267871,0.2489915041788944,0.3373168206325071,1.0,0.24920688153285225,0.1589269516370469,0.15052276290753358,0.16277984645227286,0.18251801974326862,0.332382519752858,0.28134874355367856,0.15634780563052017,0.17570148896244323,0.12103899093316706,0.12274985017818313,0.26423247768207714,0.11545946735453412,0.28473359991564995,0.2784973002157294,0.19794020660142314,0.22584796728574857,0.3415133463280177,0.18804784065419258,0.2976346872538876,0.16454770955799344,0.22117918137211073,0.16994424359193164
GICRE,0.16194959851578408,0.16132633780105263,0.281877909550256,0.05779159029806174,0.30178049985775063,0.16874205203604484,0.34886139189227194,0.17145246438830225,0.27573723314971443,0.30023670287428916,0.29155599167393403,0.32846219598660165,0.16838645494856197,0.29197661140579334,0.14793629990822965,0.316618530731799,0.2307707293550419,0.26269968318056724,0.12780656831535228,0.1174370294523671,0.2126292807989799,0.22925225222453674,0.24132631272771934,0.2709636683850875,0.2041293896378401,0.3197710977385591,0.1686399130482258,0.35953958307863426,0.26216222493509156,0.0950934068694395,0.2261990965585811,0.21472452982270576,0.15690745868858222,0.23385787897604116,0.18870747115629766,0.19090591951453373,0.2485077733964857,0.1362472754678759,0.09597895204723782,0.203466527575156,0.11072570873088576,0.16443349162931073,0.2057658880401307,0.08854839903433566,0.20570576735218413,0.23454254796981022,0.16661041045528527,0.1784815034871124,0.24680536107541892,0.1031432832573853,0.20285304404361715,0.19145123259033506,0.27413375973403625,0.33439105087072835,0.3518999627162232,0.33352757703383706,0.13594355611478073,0.2087502300601212,0.15334072231698118,0.3384552406414657,0.3531378909141846,0.3838630816742622,0.14716236576986572,0.29436417524859443,0.39583774985903414,0.34661725858471265,0.22842319727169047,0.059092277936345194,0.41055323843596075,0.31746605779960346,0.20934594742455245,0.2924610422627556,0.21063520589481388,0.3153749962183007,0.31461881171947176,0.239915864245774,0.25685754373665237,0.23663075751227033,0.2358042677381821,0.234925003429899,0.1860414487340204,0.19437947963098137,0.2897425887441649,0.34801504020444024,0.24920688153285225,1.0,0.17618941898511398,0.1635266823128116,0.19502888552388456,0.2160832635469277,0.349901295194424,0.3555481027065275,0.11525798964850673,0.2130743182190025,0.09276186732638059,0.17284643211875944,0.2745407304087817,0.09632185809621753,0.3125174621668186,0.32966634980889714,0.2213427905982296,0.25725105180061764,0.23551313603129762,0.23785177575502428,0.2771779253665696,0.20485189103825144,0.12528407073361267,0.266178495011378
GILLETTE,0.1365663150746839,0.07802513143396564,0.15079757078327571,0.15138503332512093,0.12148165148318338,0.15063046697424815,0.1366459867938478,0.08936749112772929,0.08046068142499606,0.186416498318085,0.1227386460774896,0.1462754605337984,0.05961267199151648,0.0986201810843516,0.10180660596980635,0.11645312448724064,0.06698521952754195,0.1801632134885853,0.09843240212519126,0.10168934443346446,0.1796332291535828,0.08826636525481137,0.1431630349013127,0.16548014550085732,0.121521302199521,0.10446734904807331,0.14010513174442055,0.22528344857305016,0.21289103312998528,0.07527288717120212,0.13851530061189682,0.14537271044603514,0.11835854204684776,0.09298516734441897,0.10365692397732428,0.154089287793941,0.12557423006683693,0.05989518750354485,0.07799828692130885,0.11101728014590502,0.09735579174220298,0.09129970942846195,0.1824282767608061,0.05117419329537497,0.1117348452495223,0.13035691012007866,0.046196833808628456,0.12059811877239651,0.09510230110124589,0.0828551887106389,0.07293226482923776,0.09039309389505716,0.14505399436019223,0.0904322418368322,0.13941564449075655,0.09711964372916626,0.18496236317668763,0.1539723629254172,0.1616543100550977,0.07788054007568446,0.1311443896781952,0.176441422681893,0.09392209553682843,0.16386032213840399,0.13287205385494208,0.18756258736942574,0.15196075519799102,0.1493722554142252,0.13923571540896781,0.15651939100570178,0.2054665660225466,0.2075584969663702,0.1178265633509734,0.17927539260309144,0.16414081728050373,0.14799574602867618,0.14767335947086585,0.1931843597827968,0.06115381163071249,0.09553916736661121,0.09893352857523392,0.08331849797319349,0.16950970327968456,0.1476593282996205,0.1589269516370469,0.17618941898511398,1.0,0.0828226784125676,0.14763577296269564,0.1287196198980318,0.1428818865642695,0.1376028995584048,0.06937574035518021,0.14972595796951052,0.1454982303116594,0.10286763040838101,0.13939606887781586,0.06217216671086311,0.1817732770676568,0.1498992854618029,0.10455056290088449,0.11476374997344224,0.12964644945770407,0.1552113411695273,0.15962298982530634,0.1285222240586527,0.05434666163456606,0.13023359219205066
GLAND,0.07963246217768404,0.041252059113666535,0.14815866656788254,0.07838140175041237,0.10760068991655002,0.13417294768079513,0.15917299248703382,0.08720201715730458,0.1270760178589721,0.16157888202907292,0.11175234097309246,0.14647076897518088,0.11678228760255911,0.09356848738064484,0.06450573162230509,0.08978388322900523,0.09253635678104606,0.13824699122407905,0.09345190110518921,0.11916627964924903,0.09887518864408208,0.16161525768742088,0.13297076270713729,0.15500796784849713,0.11058101628910108,0.09059235073958383,0.08377815008896917,0.16900097909288106,0.15221986970745183,0.09569851482559827,0.13081758785221795,0.1431087834781476,0.03334430873365319,0.09620096584547524,0.06876089256825459,0.15990541138101788,0.1737178387452867,0.08602131630439382,0.052214002275495955,0.08169153700007979,0.0883629802073501,0.07421497481529817,0.0969754396993749,0.03934114548852599,0.16016853270205383,0.051478006515944766,0.1300323812575613,0.14954440846367542,0.12558413730154278,0.08892883409527666,0.06980969035804868,0.039645978924898045,0.0895283979422316,0.1178990677009703,0.12153603561220251,0.13349427972511,0.08483924127096143,0.12314957554133023,0.16056925166103567,0.11652582008931324,0.12606222528346664,0.16432143414796554,0.057386480257889734,0.1746360503984607,0.16898968014605378,0.1663251975752429,0.12093144719613913,0.08838200945243503,0.18927495087210636,0.18951835388374758,0.12788537763667254,0.12339816807169764,0.08705303533259354,0.16607872810634175,0.13406636464987096,0.10196559313128883,0.1026632177687626,0.1533627892853849,0.07953750008788349,0.1334642553452265,0.08714117810969327,0.09666878345598993,0.10969567859792623,0.1639247278851763,0.15052276290753358,0.1635266823128116,0.0828226784125676,1.0,0.15477708304449184,0.16030131720418897,0.14584005435180686,0.1425987606063707,0.05998087388754681,0.1264982884932803,0.04458016725252823,0.11662060005194101,0.10720902293646603,0.07732253707528731,0.20383850174643028,0.12243996241212883,0.10177968586039719,0.14095106125818455,0.14308939561372458,0.07037010754802803,0.1402444186168674,0.09674136747784505,0.09365930206444018,0.08020324727033816
GLAXO,0.1031804186443161,0.16224098736932085,0.27484406665182115,0.09300161921776161,0.16458242546448612,0.2520578384658397,0.2170801727467608,0.0711477008500965,0.17136561577219078,0.1393774502405939,0.20672363510048553,0.1801857494437238,0.14746344137948397,0.16907892671147629,0.13272712492418431,0.19986614360383942,0.09933856691456205,0.23263397139924583,0.10601621457279879,0.17701351147168734,0.2168621313128595,0.2011361621913772,0.11868560643265844,0.18948908970274858,0.15330067833439187,0.17304375985770334,0.09719585065241275,0.20659953934613406,0.17437486759222115,0.1027221942930586,0.1741191929569684,0.20717249980982194,0.1889523807894321,0.1467752278517007,0.08148342751742785,0.17854137850868176,0.18328964589218988,0.12521598662341304,0.06677774969563753,0.15250963592083353,0.15266155765866837,0.13004906453607365,0.2108661437729105,0.02704402727616704,0.20437993201999816,0.2034486978224067,0.09182559593303373,0.09454898984277983,0.11144551194380516,0.0867643777604848,0.110022223948832,0.18606233624282875,0.20291068500906523,0.19590665141139396,0.18793830337430942,0.17685553457972353,0.16100330354678125,0.15189751601288606,0.22498771051138067,0.23802827741411736,0.24116723464119805,0.1971211301958406,0.18064590161617936,0.22237184702823026,0.22604431771363082,0.19389205051487607,0.11157046936319677,0.08912129667153501,0.19780591168320757,0.24235849555414554,0.21167864357850957,0.16081133713317738,0.12527103490424002,0.2094074560339365,0.14770032054954854,0.12071165352710825,0.09893513773245176,0.10238326343980328,0.06189586828934774,0.120587508648661,0.12301571686874463,0.13620162731839236,0.17734970144325463,0.2077113374545942,0.16277984645227286,0.19502888552388456,0.14763577296269564,0.15477708304449184,1.0,0.2498906157076799,0.19693785141279688,0.2146679704116933,0.1482766427254796,0.15377530763126154,0.0639833730641004,0.15292089586942562,0.153091877641265,0.0460220438630603,0.24505531921925344,0.19190796044994532,0.2159914927367146,0.19364914137963446,0.2270290474596169,0.12453124455287666,0.25401398008060894,0.1327070444751714,0.11298137824197999,0.19931663325846194
GLENMARK,0.17795894121530867,0.10324498579486294,0.2952896491054333,0.13311857987493456,0.24007518372335576,0.2622764067186538,0.31123541173912056,0.12641681172694513,0.21030126134529306,0.21367095637316638,0.25397616824940145,0.24404091558848037,0.18560447626961704,0.13004705031934388,0.18430330503864034,0.22225804751043027,0.10945646371716145,0.28569546937773854,0.0925401380343991,0.21713226457904908,0.17685633090106112,0.2969786616589921,0.10964226154737401,0.1693657495945703,0.14073283782686688,0.23876673368653256,0.10753069694891111,0.286872665530637,0.17668793208444455,0.1671198142221466,0.15821858289455026,0.236955191273891,0.1746908409899325,0.20683492815075588,0.1819469741834138,0.1652221842718005,0.271718286952386,0.14269092217475565,0.12020641723611408,0.16044012834602858,0.16246825734635725,0.14926924805141967,0.2665887874122411,0.05843196031783224,0.43026796578890036,0.15002333565980136,0.17275327289266623,0.12192964615484757,0.15637659974429036,0.05528476934757995,0.09993367891372609,0.1672932864664152,0.25360125600592964,0.22160425311916096,0.2546636112990258,0.22411133836830188,0.18078966583723802,0.15222422477401346,0.1459074912602738,0.18176742300234255,0.29220975109199576,0.18885455816347219,0.17782295976529358,0.2546633644328303,0.2518316309002632,0.1994408496939824,0.09219237398203382,0.0800135076612062,0.23925010977587077,0.22715761326545503,0.24806231157305675,0.2457996813626808,0.206778898942656,0.3172409904740638,0.1805463103535865,0.1459715539658382,0.21312774475814736,0.1844616608700145,0.1166100146061755,0.13210342252506843,0.11179373843828952,0.1523264124419256,0.19468101404261823,0.28968849497240495,0.18251801974326862,0.2160832635469277,0.1287196198980318,0.16030131720418897,0.2498906157076799,1.0,0.25963699171885773,0.24464701582699735,0.1323905181049275,0.15845186398273098,0.1159036662201945,0.10282596644667044,0.2602124869832175,0.07408718197269312,0.3724386106240357,0.21018820465637478,0.21588469559065918,0.2005602424097991,0.1471888834998387,0.14865873571312496,0.18326225372935226,0.1332382581031713,0.15606908140588088,0.1257589008511779
GMDCLTD,0.17964125287753618,0.1260707682061293,0.3036792062106812,0.15843233434657464,0.286394869243059,0.1029764102150472,0.40876283573312366,0.18522051164309197,0.3793635578677411,0.3378738249557829,0.33785042570345597,0.2970589497732541,0.27775019106004695,0.25168390472345126,0.22805264208010587,0.32386554886067276,0.27181876952028694,0.24480809771610756,0.18537952333657368,0.13857418483935113,0.18393306572222623,0.19376901487482143,0.2566735679983714,0.29686666626088815,0.21982673277368575,0.321001513266108,0.10211891234000042,0.3540218090944626,0.33510875896500625,0.15007742534238397,0.30164257715496934,0.19015736786510917,0.19373102552081387,0.2696327744636195,0.2576198450473363,0.2744521971671676,0.3453521213869009,0.14812197526606913,0.13039103021347817,0.25878394693674367,0.17300885947988126,0.21461495179458767,0.20498057812772746,0.14934058811667797,0.19874551966320675,0.27383122163370327,0.24783189315353346,0.1970106995626083,0.2234345591205747,0.11745479255943075,0.22110857281358043,0.19978101635015838,0.34165295179955313,0.34285837592249735,0.3665259033693012,0.395528812186726,0.2306526732602531,0.20363703995713375,0.1826847430587434,0.30476167784163866,0.4110345075805589,0.4281627829707785,0.15970796399225673,0.3528662817768485,0.4250346490944347,0.27514793653482345,0.2965130155150555,0.13170602224938832,0.4215668323056364,0.4131730761265203,0.19340812944541647,0.3371195579787005,0.21529008895128432,0.3717091642308736,0.32282593671323606,0.3374443955841869,0.25956295722985023,0.26260775075744747,0.1880024668982963,0.21920831546637537,0.18203823116107684,0.20932061576412367,0.30564656818696306,0.4041202104747429,0.332382519752858,0.349901295194424,0.1428818865642695,0.14584005435180686,0.19693785141279688,0.25963699171885773,1.0,0.3805342409677468,0.17831050591753592,0.2324476966015663,0.08510870277511166,0.192145826655229,0.3471668966594356,0.04891304647327684,0.30426359069806874,0.3438301041900642,0.26682309939926674,0.3025440721142418,0.3451202244310505,0.2411866437353709,0.31071956095044284,0.17364380757557787,0.18532609456294055,0.22889588095965913
GMRAIRPORT,0.261624938066752,0.1709752789388766,0.3467224003399877,0.17592313937297127,0.342145552081599,0.17680802723152986,0.4758046725155251,0.16114800094793819,0.35892995585807075,0.31168331435223756,0.4852642943498472,0.3466137693890031,0.29731057445434167,0.36051686433945257,0.27743872803591113,0.45935109231715876,0.31351187230013156,0.3419427607845602,0.20285228148684545,0.12933089950548537,0.15064220824028335,0.21008765858100917,0.20340982494937868,0.32173989205429315,0.21120529505564728,0.442489783380138,0.1346740907380024,0.3766325857342729,0.3130055211351772,0.21865245511880865,0.3037954477308297,0.11265669439004299,0.18804754418163827,0.28536458005687465,0.24287950813228618,0.26630740570431355,0.39716801356068643,0.2280697966750485,0.16121544017487688,0.27325777237271986,0.13336257797333684,0.27596544697239644,0.2610227150371976,0.16543358492073285,0.20548594320755875,0.29018309650946833,0.24376638809216572,0.2248983880952488,0.2568881450668569,0.09946953000931875,0.2223416307473079,0.2647514593341437,0.345846655425779,0.3693886391914218,0.4093106233455727,0.34948135063055175,0.2190818976726167,0.23350048290410358,0.1642121093763431,0.33491962650407686,0.5065639991442916,0.4029136754476541,0.23917135356733557,0.3995451396651779,0.521085032579992,0.33852230593554566,0.28347826606399545,0.11937060499803472,0.42037006305339486,0.44586183124459444,0.1628722901612352,0.3312483144959467,0.26037133913255484,0.42968956590404805,0.2777022707881804,0.34423092219070545,0.2634909170235542,0.2725452533767717,0.16989517856778058,0.24325976137459795,0.2691492206263638,0.22674641806896817,0.26129030074102333,0.48420432983094497,0.28134874355367856,0.3555481027065275,0.1376028995584048,0.1425987606063707,0.2146679704116933,0.24464701582699735,0.3805342409677468,1.0,0.19997443241861088,0.2746061058362242,0.1334197130334848,0.22025601212501758,0.3983312674143078,0.12205032951136022,0.3298167524129696,0.3589675452267503,0.283946548203683,0.2900834633511953,0.2854547657782885,0.16857055518788672,0.33021686780730425,0.22995942919303977,0.22310155381889302,0.2560741338307887
GODFRYPHLP,0.07629990696435106,0.09203019891509816,0.17583652696075816,0.06453334186130415,0.1403388200136566,0.08576293464248032,0.17294500043572517,0.11631801941707147,0.1781175964635736,0.1615066804162456,0.2452810950832932,0.1488604203403563,0.1266006626831496,0.2055103081116681,0.16099892354334402,0.20537219923039945,0.1325508059356469,0.20298452786521895,0.1253732232918925,0.11957679368567765,0.12780799342661509,0.11512855129107526,0.09187728917967612,0.10777485873051079,0.10228310219231557,0.17318556351547992,0.06623061095638666,0.1650539905606406,0.17285673606607999,0.08971895569115687,0.09313495315241307,0.09380491334750785,0.15110861427724262,0.12896553187823706,0.15376373291573214,0.1181735955514406,0.16282905329096106,0.08578144648635375,0.03778941473156651,0.1494657616967037,0.040380905918476734,0.10848282421108756,0.13225295828034608,0.03219175612930082,0.09495057076841064,0.10919978230611387,0.08545035209530878,0.15320769004597912,0.19086010150223462,0.026967315288980803,0.10914686991380135,0.12377470965522823,0.15417191153411672,0.1281586236614098,0.21048463933010508,0.1869670708277019,0.15700511151846325,0.11516568806323427,0.11724628747931032,0.14968041864515969,0.16678105436637583,0.1349801296261503,0.09499348919075015,0.15943289830031587,0.19074206333893337,0.16697939864721426,0.18296643359755763,0.14080409514907535,0.1700754989936872,0.19159512914409493,0.1762466886632314,0.15297051727502897,0.1560424061256156,0.22779462312533127,0.1724604094786314,0.12656046791143352,0.10729947471708025,0.1312328224144254,0.06089805999977797,0.1305389063842594,0.1515850927342791,0.11904917900041441,0.11610823850160913,0.19392976437506898,0.15634780563052017,0.11525798964850673,0.06937574035518021,0.05998087388754681,0.1482766427254796,0.1323905181049275,0.17831050591753592,0.19997443241861088,1.0,0.1666274407977702,0.02767804485757413,0.054523720743425694,0.1417145830749209,0.07756048129101951,0.14205305334865112,0.10235232830705132,0.16686934568959497,0.13106670233776768,0.09294261033322578,0.11457054614150464,0.15157636291247018,0.0621418581264638,0.16524749455675491,0.16153405041454288
GODREJAGRO,0.17431544137520782,0.16130415143615065,0.3600929720510045,0.13335640439479088,0.24596979236071062,0.10205254026943404,0.21939725180961347,0.1580454042610612,0.21762813034709397,0.2877423610749996,0.30626434312178813,0.27866357564019734,0.18663860872209834,0.19590082685844504,0.18240417841131903,0.21729676099716683,0.20783495045802503,0.2693076601975374,0.20851756935422572,0.12358971569907834,0.140050833047722,0.1598509300580819,0.2806793896944051,0.22835946273976965,0.1847891094308228,0.24475099959757932,0.05541564840150924,0.29148782919914895,0.19204974938791836,0.16901337886159498,0.2315379483090396,0.16102048956433662,0.11814144885426721,0.19174135077470922,0.10968939425165891,0.1785884112825563,0.28105718304823135,0.16538585053464136,0.0866933611167984,0.2588613955807919,0.15884267303385982,0.1806120976163024,0.2211035192954796,0.17251812213168555,0.1531286601593548,0.22881870273747645,0.16776706359134358,0.18354716343171992,0.16880520385555092,0.17078077065150088,0.14689577296725412,0.15873681852693683,0.2497008817535367,0.28497650641380196,0.25576887933384174,0.2632019781713853,0.24823176617896242,0.2618677795709444,0.12730486847054895,0.21026348921282942,0.2811781033694373,0.21357380477157958,0.1515623238454491,0.2601848388057647,0.2728777226823974,0.25209266107911354,0.2374870775766608,0.16226245935650635,0.2906600005042878,0.2547674374373133,0.17965030249395317,0.1826254165009032,0.2214493253372091,0.3169874837793514,0.2885744621487681,0.31002238616797023,0.26039632963246984,0.2340119049054288,0.13273966928583905,0.21171102901808347,0.13504431864550595,0.12871405543546852,0.25332470302939747,0.2701936004626228,0.17570148896244323,0.2130743182190025,0.14972595796951052,0.1264982884932803,0.15377530763126154,0.15845186398273098,0.2324476966015663,0.2746061058362242,0.1666274407977702,1.0,0.08634655192682886,0.24239578658645974,0.28480088907197304,0.08481251029239775,0.24163471656510863,0.2915102298566139,0.22432299924149698,0.22366337847857526,0.28872517338169124,0.1396391355160196,0.2912933904273252,0.17494894405405859,0.12246677329073152,0.15504641697671992
GODREJCP,0.05542785133570095,0.10029711413387273,0.16477000211625936,0.048671044235229256,0.14988369409308192,0.08304029262374793,0.10457883384044381,0.08822382025262522,0.07510788881247761,0.06605766859249836,0.12788127341165215,0.11603676820939075,0.04619875876863993,0.05701067820039728,0.04739199746529324,0.10905101920793783,0.03550667526703152,0.09622318065257886,0.12176880782283064,0.05855729083709971,0.1616446660300849,0.1121976677800253,0.14436373821555679,0.0223564689359973,0.11538940711712531,0.12986112203909092,0.023506279600394902,0.11110746506279057,0.14592502393972498,0.04589042928124942,0.11621153518469117,0.14615417889684304,0.16577095098739578,0.1363417412081282,0.11131439078711867,0.0884296323748027,0.11070702494098425,0.2722090705408339,0.047859996185510574,0.20424339164904934,0.1076673988458327,0.017772185760582815,0.15743532628884893,0.09699805685798828,0.0825742131709508,0.026164783134818254,0.1371151581710652,0.15497361927346243,0.08883468229754209,0.0928627742937473,0.06370276851706468,0.16072301665495792,0.16004718352265987,0.07905217657797035,0.10498670585325956,0.09594040194173223,0.03599740498912356,0.19891276958305312,0.09410615305983742,0.09524525581351938,0.08438678156189211,0.13346736278899168,0.1803596137386109,0.11272175355553071,0.1165723382127244,0.1455436379245922,0.019843907642929343,0.20937270430493374,0.10797381534890284,0.1143223307504638,0.0885566576376018,0.1532395058678399,0.1178870628902848,0.16313993088237938,0.09397353119233226,0.07023487264203754,0.07108412324446567,0.0983486046001998,0.0207697174561758,0.04721767167090658,0.06376972751941669,0.05986545538770183,0.12971359802186105,0.14331689637213152,0.12103899093316706,0.09276186732638059,0.1454982303116594,0.04458016725252823,0.0639833730641004,0.1159036662201945,0.08510870277511166,0.1334197130334848,0.02767804485757413,0.08634655192682886,1.0,0.13299791493591384,0.17618328661370317,0.029146405431637386,0.069942133802896,0.05645787982263001,0.11908350868608959,0.13923146472676262,0.060313157553536056,0.06612062062749596,0.10098505629652654,0.050784158499261475,0.12781368388726455,0.07618333455609688
